Symbol,Date,Close,R3M,R6M,R9M,R12M,RS_Blend,MA_30W,MA_30W_Slope_10S_Pct,Stage,MA_10W,High_52W,Near_52W_High,Low_52W,Volume_Ratio,U_D,AvgValue20,SMA_50,Below_50DMA,Ext_Pct,Extended_20Pct,Pct_From_52W_High,Above_MA_30W,Above_MA_10W,MA10W_Above_MA30W,MA_30W_Rising,Distribution,Heavy_Distribution,Breakout,Breakout_Confirmed,SMA_150,SMA_200,SMA_200_Rising,ATR_Pct,VCP_Contractions,Contraction_Ratio,Base_Depth_Pct,Volume_DryUp,VCP_Setup,VCP_Pivot,RS_Line,RS_Line_High_52W,RS_Line_At_High,Pct_To_Pivot,RS_Score,Liquid_UI_Filter,RS_Not_Lagging,Trend_Health,TT1_Above_150_200,TT2_150_Above_200,TT3_200_Rising,TT4_50_Above_150_200,TT5_Above_50,TT6_Above_52W_Low,TT7_Near_52W_High,TT8_RS,Trend_Template_Score,Trend_Template_Pass,RS_Line_NH_Before_Price,Stage1_Readiness,Company Name,Industry,Series,Action,Action_Reason
V2RETAIL,2026-08-25,223.25,-0.06499980732400135,0.13538114456668238,-0.07083699159201173,0.2824563284222905,0.043400173349791696,212.943013543952,0.6070851460052706,Stage 2 — Advancing,223.55078424191942,259.25,False,158.55999755859375,1.6891935113670788,0.5853310069106159,231418266.24550018,223.42779998779298,True,4.840255749419375,False,-13.886210221793638,True,False,True,True,True,True,False,False,212.2742665608724,216.60194984436035,False,2.6056626838143395,2,0.6386349167453688,14.83207393561333,1.1701526547181278,False,248.9199981689453,0.009455098497916188,0.011396720678121426,False,11.498319448575733,53.0,True,True,4,True,False,False,True,False,True,True,False,4,False,False,,V2 Retail Ltd,Textiles - Readymade Apparel,EQ,REDUCE,Stage 2 + RS 53; distribution warning (U/D 0.59) triggers REDUCE.
VADILALIND,2026-08-25,7437.5,0.7059798783526139,0.5266789960963043,0.39835320775267147,0.5193078371827053,0.5712599595473817,5464.735429014008,3.8954502909179123,Stage 2 — Advancing,6810.518238740809,8427.599793806126,False,3986.8225125401154,0.25370270399444644,2.5501819659018095,318773647.8783447,6823.4523828125,False,36.09990998854145,True,-11.748301035056286,True,True,True,True,False,False,False,False,5420.60251953125,5333.90294921875,True,4.244207304393204,1,3.052189874622525,28.708417284955967,2.6790018087220195,False,8427.599793806126,0.31499348299328844,0.3281383341312399,False,13.312266135208418,93.0,True,True,5,True,True,True,True,True,True,True,True,8,True,False,,Vadilal Industries Ltd,FMCG - Dairy Products,EQ,WAIT,"Stage 2 + RS 93; wait because price is more than 20% above the 30-week line (currently +36%) — the guide treats that as poor entry timing, not a failed trend."
VAIBHAVGBL,2026-08-25,221.3000030517578,-0.022327861523427806,-0.019762014222426738,-0.04706775790972384,0.05186913962831885,-0.011923271110137471,227.49969966493805,0.3988572756353115,Stage 1 — Basing,242.87063449036842,286.0804190389319,False,171.95283303256198,0.314314811713043,0.28217212267876496,108340607.88421783,242.9353305053711,True,-2.7251449660422256,False,-22.644127901098432,False,False,True,True,True,True,False,False,226.83892364501952,228.73413452148438,True,2.9467210739050516,2,0.7648597558288485,22.41144399554474,0.5826842244043634,False,280.5181654418038,0.009372512100530897,0.011658637769502204,False,26.759223485503504,42.0,True,False,2,False,False,True,True,False,False,True,False,3,False,False,2.0,Vaibhav Global Ltd,"Diamond, Gems & Jewellery",EQ,AVOID,Stage 1 + RS 42; weak RS in a basing stage is AVOID.
VALIANTLAB,2026-08-25,105.4800033569336,0.3540436622699221,0.7844696712532522,0.5066419102756641,0.2161881618156427,0.44307741357688074,66.92675868067248,2.958964182265711,Stage 2 — Advancing,69.35941195020489,105.54000091552734,True,49.5099983215332,18.62414209567925,8.348213972783437,13890868.626758004,69.4284001159668,False,57.605127509924905,True,-0.05684816948388072,True,True,True,True,False,False,True,True,66.66960004170735,67.71405000686646,False,4.290589344256579,1,4.1624875631262075,44.96873097666442,17.626057289990342,False,105.54000091552734,0.0044672959520731794,0.0044672959520731794,True,0.056880505009782034,89.0,False,True,5,True,False,False,True,True,True,True,True,6,False,False,,Valiant Laboratories Ltd,Pharmaceuticals Bulk Drugs & Formulation,EQ,WAIT,"Stage 2 + RS 89; wait because price is more than 20% above the 30-week line (currently +58%) — the guide treats that as poor entry timing, not a failed trend."
VALIANTORG,2026-08-25,292.29998779296875,0.016518866985381075,0.2347399698743169,0.16292015394894532,-0.16437965124810616,0.053263641309183644,269.2830355940194,1.698924237506727,Stage 2 — Advancing,285.78627522786456,397.0,False,195.0,0.32664821450392595,3.0413965087281793,13132252.088728333,285.76300048828125,False,8.54749432996238,False,-26.372799044592256,True,True,True,True,False,False,False,False,268.19460103352867,268.6499504852295,False,6.015102003230529,2,0.9015657718215208,24.154590235268152,1.5498748659277797,False,341.54998779296875,0.012379508065049132,0.01698105890166749,False,16.849128312274498,55.0,False,True,5,True,False,False,True,True,True,False,False,4,False,False,,Valiant Organics Ltd,Chemicals - Organic,EQ,HOLD,Stage 2 + RS 55; trend/leadership is adequate without a stronger entry trigger.
VARDHACRLC,2026-08-25,43.5,0.011157590356317693,0.20232171456828452,0.10294121487472774,-0.011931925999287718,0.063129236831272,40.16910963189112,1.1742545426595585,Stage 2 — Advancing,44.33725491692038,48.54999923706055,False,27.010000228881836,0.8492662383395858,1.4051156702297274,1761194.027368927,44.329800033569335,True,8.29216878002299,False,-10.40164637779364,True,False,True,True,False,False,False,False,40.078466720581055,39.65840003967285,True,2.7257784638303058,2,0.9912635757396555,14.521110912147952,0.5004357110966472,False,48.54999923706055,0.0018423148249019222,0.002051529662673543,False,11.60919364841504,57.0,False,True,4,True,True,True,True,False,True,True,False,6,False,False,,Vardhman Acrylics Ltd,Textiles - Acrylic Fibre,EQ,HOLD,Stage 2 + RS 57; trend/leadership is adequate without a stronger entry trigger.
VARROC,2026-08-25,810.2999877929688,0.39546388610049776,0.47305986728213756,0.23050793196480424,0.47788601470477077,0.39447631723054166,594.29234492861,3.284692774189857,Stage 2 — Advancing,695.0533351524203,874.8499755859375,False,461.0607825414901,0.21843057361831808,9.121545719869111,941796249.668869,696.5197326660157,False,36.34703436913813,True,-7.378406537616455,True,True,True,True,False,False,False,False,592.7537141927083,601.1894805908203,True,4.552274162539362,3,1.1102484186451345,31.522013902104035,0.5597446488086459,False,874.8499755859375,0.034317877704111106,0.035975803725785946,False,7.966183976971908,87.0,True,True,5,True,False,True,True,True,True,True,True,7,False,False,,Varroc Engineering Ltd,Auto Ancillaries - Diversified,EQ,WAIT,"Stage 2 + RS 87; wait because price is more than 20% above the 30-week line (currently +36%) — the guide treats that as poor entry timing, not a failed trend."
VASCONEQ,2026-08-25,31.0,-0.0890390504844879,-0.21796164285271613,-0.374747905301952,-0.399341220046755,-0.2340257738340798,35.274451948192024,-2.1514991538957307,Stage 4 — Declining,33.10372535855162,74.58999633789062,False,26.75,0.7395519453589734,0.8757593960749828,14198500.181817245,33.04739990234375,True,-12.117699105488466,False,-58.43946705725678,False,False,False,False,False,False,False,False,35.45033322652181,38.72179996490478,False,4.907832607146232,2,0.9941038933364296,21.253331502278648,1.4981794748994692,False,37.5,0.0013129140131484963,0.0030849804073211085,False,20.967741935483875,7.0,False,False,0,False,False,False,False,False,False,False,False,0,False,False,,Vascon Engineers Ltd,Construction & Contracting,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VASWANI,2026-08-25,46.189998626708984,-0.14872834398193524,-0.23463132071965354,-0.16352775071306236,-0.11951964481866517,-0.16302708084305031,54.935930949244,-0.7320388024794289,Stage 4 — Declining,52.85352923823338,69.98999786376953,False,44.5,0.3826117928277157,0.4129092531359891,1658093.339043045,52.74019981384277,True,-15.920240489990956,False,-34.00485778465878,False,False,False,False,True,True,False,False,54.88533325195313,55.81079992294312,False,4.906752280999201,2,1.2882087512906406,26.929394277453135,0.9295757092286983,False,60.900001525878906,0.0019562418214295494,0.0028497649792820806,False,31.84672729274338,15.0,False,False,0,False,False,False,False,False,False,False,False,0,False,False,,Vaswani Industries Ltd,Steel - Sponge Iron,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VBL,2026-08-25,438.0,-0.1737596969243751,-0.03596923405532948,-0.021370869174927698,-0.14834605419796842,-0.11064111025539518,469.0851973442182,-0.7727992318385724,Stage 4 — Declining,469.6898241230086,555.1842484654879,False,379.7399002549519,1.5906833291459102,1.4914132252122638,1934621080.0774765,468.27460815429686,True,-6.6267700452307565,False,-21.1072718272144,False,False,True,False,False,False,False,False,469.3890751139323,471.0788032531738,False,2.1273643458814924,3,0.4307811517519736,23.893480982662577,0.5182627690005128,False,555.1842484654879,0.018550204443840045,0.023817890761814245,False,26.75439462682374,24.0,True,False,1,False,False,False,False,False,False,True,False,1,False,False,,Varun Beverages Ltd,FMCG - Contract Mfg,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VEDL,2026-08-25,275.0,-0.17293233082706772,-0.6158385102965016,-0.4459670295294065,-0.35622210280299715,-0.3527784608566082,464.5986847550902,-5.223500288694649,Stage 4 — Declining,274.1892152674058,795.0,False,249.6999969482422,0.4529401435956882,1.2413824198158847,3428353158.705751,273.67399932861326,False,-40.80913075658743,False,-65.40880503144655,False,True,False,False,False,False,False,False,469.98747772216797,491.6775687408447,False,2.701299493963068,2,0.5578954447329534,19.190939498950748,0.6098340838878428,False,309.0,0.01164681785857537,0.034553300785705135,False,12.363636363636354,2.0,True,False,1,False,False,False,False,True,False,False,False,1,False,False,,Vedanta Ltd,Mining/Minerals,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VEEDOL,2026-08-25,1469.5,0.045293725065162826,0.07411232878472407,-0.07494635360094615,-0.06417667150483142,0.005115350761854435,1405.0676411667914,0.3161176595966042,Stage 2 — Advancing,1445.4580102060356,1960.9164909384065,False,1219.399181583164,0.4658669614663434,3.653058432918413,27967203.838360596,1445.86068359375,False,4.585712242273465,False,-25.060551696581257,True,True,True,True,False,False,False,False,1404.5825545247396,1452.561336669922,False,2.77985721292015,3,0.9880415686262891,12.268370607028753,0.8877522496444714,False,1565.0,0.062236359429732754,0.08146780421210659,False,6.4988091187478725,45.0,False,False,4,True,False,False,False,True,False,False,False,2,False,False,,Veedol Corporation Ltd,Lubricants,EQ,WAIT,Stage 2 + RS 45; wait because relative strength is below 50 — the trend has turned up but the stock still lags most of the universe.
VENKEYS,2026-08-25,1577.4000244140625,0.0462294060486057,0.15611257416348412,0.17690066921451142,0.05434132087080901,0.09596267526920318,1458.8294510514768,0.14303239107360533,Stage 2 — Advancing,1488.068625057445,1800.0,False,1165.0,1.505357043108393,0.463647720320195,145629637.83737794,1489.5839965820312,False,8.127788568919003,False,-12.36666531032986,True,True,True,True,True,True,False,False,1459.3119995117188,1452.4470001220702,True,3.7765592169413664,2,1.1632158083044832,16.885050625372244,0.9643067422658427,False,1679.0,0.06680614827077429,0.07639868015780117,False,6.440977178485685,61.0,True,True,5,True,True,True,True,True,True,True,False,7,False,False,,Venkys (India) Ltd,FMCG - Animal/Polutry,EQ,REDUCE,Stage 2 + RS 61; distribution warning (U/D 0.46) triggers REDUCE.
VENTIVE,2026-08-25,594.0499877929688,-0.05353307625927484,-0.16330987634793137,-0.18377301764677512,-0.19439928380121707,-0.12970966606289464,645.7332220208154,-1.6305204329053136,Stage 4 — Declining,618.401964374617,793.9500122070312,False,542.5999755859375,2.4611044443040906,0.5020192056156261,16402309.52807312,617.5260034179687,True,-8.00380597828071,False,-25.17791061661151,False,False,False,False,True,True,False,False,648.0386694335938,668.9510018920898,False,3.223033827554672,1,0.9528633954474951,18.470782827941925,1.089818380277463,False,682.7000122070312,0.025159243660776834,0.033327703202208084,False,14.922990697031668,20.0,False,False,0,False,False,False,False,False,False,False,False,0,False,False,,Ventive Hospitality Ltd,Hotels,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VENUSPIPES,2026-08-25,1550.0,0.09594848793529676,0.4761904761904763,0.21160004755713402,0.20087765756223042,0.21611303143608684,1364.6737952922952,2.3758619109595758,Stage 2 — Advancing,1660.8529507506128,1875.0,False,890.0,0.9480658129669854,0.9614679878166857,181095378.0788086,1665.2140087890625,True,13.580256713877215,False,-17.333333333333336,True,False,True,True,False,False,False,False,1353.8940018717449,1320.6304446411132,True,3.758985387564804,2,0.39257616704931275,24.154667968749997,0.6803329550108781,True,1875.0,0.06564570065742482,0.07896837265253032,False,20.967741935483875,75.0,True,True,4,True,True,True,True,False,True,True,True,7,False,False,,Venus Pipes & Tubes Ltd,Steel - Tubes/Pipes,EQ,HOLD,Stage 2 + RS 75; trend/leadership is adequate without a stronger entry trigger.
VENUSREM,2026-08-25,1657.4000244140625,0.46818134337509254,1.4330139560212811,1.4628294251919485,2.390739450218773,1.2445891036364376,1227.6211737271012,5.425573991857391,Stage 2 — Advancing,1707.189161113664,2031.2182849222206,False,421.286764908789,0.5571998374772077,1.5629816237362344,69456963.75132446,1704.2159912109375,True,35.009077709383064,True,-18.403647864093166,True,False,True,True,False,False,False,False,1211.0287841796876,1084.6007135009766,True,5.368546148324828,2,0.8601030017269813,28.766886594393416,0.4754956739016507,False,2031.2182849222206,0.07019431346599621,0.08369672354243383,False,22.55449831070886,98.0,True,True,4,True,True,True,True,False,True,True,True,7,False,False,,Venus Remedies Ltd,Pharmaceuticals - I V Fluids,EQ,WAIT,"Stage 2 + RS 98; wait because price is more than 20% above the 30-week line (currently +35%) — the guide treats that as poor entry timing, not a failed trend."
VERANDA,2026-08-25,248.0,0.042673927416537305,0.32918853878327314,0.20957909318898205,0.06680431323503533,0.13818396000807304,207.0611642288835,1.2292572352280207,Stage 2 — Advancing,241.64392030005362,272.5,False,130.02000427246094,0.3013024567700772,2.6077192466953996,291617964.693885,241.76959869384766,False,19.771373315501627,False,-8.99082568807339,True,True,True,True,False,False,False,False,206.97693318684895,206.5190998840332,True,5.437788545810681,1,1.6104170881452147,17.838850078995392,4.189105881019735,False,267.45001220703125,0.01050331210518797,0.011074957804023976,False,7.842746857673899,67.0,True,True,5,True,True,True,True,True,True,True,False,7,False,False,,Veranda Learning Solutions Ltd,Computer Education,EQ,HOLD,Stage 2 + RS 67; trend/leadership is adequate without a stronger entry trigger.
VERTOZ,2026-08-25,40.31999969482422,-0.14674010706065932,-0.12094563136930314,-0.4351743916058012,-0.4972771198350747,-0.2693754713862996,42.99624581172549,-4.445821788955085,Stage 4 — Declining,37.6968630622415,86.53769395817918,False,26.953873146300563,1.3138475889806838,2.1650431653071394,1546591.5624067306,37.547400360107424,False,-6.224371608210111,False,-53.40758708649025,False,True,False,False,False,False,False,False,43.79695693969727,50.633333129882814,False,3.1834604489119123,2,0.6635529258514291,26.881720430107524,0.560156279890032,False,46.5,0.0017076352454670261,0.003516218681598533,False,15.327381825275888,5.0,False,False,1,False,False,False,False,True,True,False,False,2,False,False,,Vertoz Ltd,IT - Software,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VESUVIUS,2026-08-25,428.6499938964844,-0.08103766174577687,-0.17311011903185025,-0.10493423536605062,-0.18339812582758974,-0.12470356074340885,475.9497829071463,-0.29176762569261827,Stage 4 — Declining,456.0499979654948,606.1323605842241,False,423.79998779296875,1.0549967567848664,0.6722512296817287,30465674.793936156,455.99599792480467,True,-9.93797890225947,False,-29.281123765883798,False,False,False,False,True,False,False,False,475.3747853597005,475.0297621154785,False,2.946126890536556,2,1.459071450669723,16.07921033802599,0.886633457291,False,505.0,0.018154212378151992,0.023720095773669587,False,17.811736192851455,21.0,False,False,0,False,True,False,False,False,False,False,False,1,False,False,,Vesuvius India Ltd,Refractories,EQ,SELL,Stage 4 takes precedence: the guide requires SELL regardless of RS.
VETO,2026-08-25,129.14999389648438,0.14180879851100348,0.22871271188790465,0.15508448901274363,0.15065911258813913,0.1636147821021589,114.04671248344526,1.2863132964118673,Stage 2 — Advancing,125.66117619533165,153.9499969482422,False,82.31999969482422,1.2399710821194914,1.3306011424426512,3209855.5835918426,125.27999969482421,False,13.243066007037662,False,-16.109128641357195,True,True,True,True,False,False,False,False,113.66693349202474,113.12775005340576,True,3.442287528631012,2,0.5983565613253827,20.258620599657032,0.38774837255859324,True,146.16000366210938,0.005469768928539907,0.0066360750534093585,False,13.170739891214222,70.0,False,True,5,True,True,True,True,True,True,True,True,8,True,False,,Veto Switchgears & Cables Ltd,Electric Equipment - General,EQ,HOLD,Stage 2 + RS 70; trend/leadership is adequate without a stronger entry trigger.
